alg       queue  map  start_id  goal_id  constraint  min_cost1  min_cost2  budget  sol_cost1  sol_cost2  runtime(s)  search_malloc(KB)
WC_EBBA  bucket  NY   250720    154155        45    407017    568490     663066     420648     660907     0.017688       1369
WC_EBBA  bucket  NY   250720    154155        60    407017    568490     694592     414586     692774     0.017102       1348
WC_EBBA  bucket  NY   250720    154155        75    407017    568490     726117     408041     724764     0.016003       1276
WC_EBBA  bucket  NY   250720    154155        90    407017    568490     757643     407370     745442     0.011511        773
WC_EBBA  bucket  NY   173518    248746        15    441356    647760     672553     468965     671094     0.011041       1080
WC_EBBA  bucket  NY   173518    248746        30    441356    647760     697347     463556     697061     0.013962       1099
WC_EBBA  bucket  NY   173518    248746        45    441356    647760     722141     454570     720269     0.013892       1162
WC_EBBA  bucket  NY   173518    248746        60    441356    647760     746935     444898     744813     0.012833        928
WC_EBBA  bucket  NY   173518    248746        75    441356    647760     771729     442165     771039     0.012382        782
WC_EBBA  bucket  NY   173518    248746        90    441356    647760     796522     441709     779834     0.011099        773
WC_EBBA  bucket  NY   207151     33613        15    439201    534140     578403     466937     578262     0.014012       1323
WC_EBBA  bucket  NY   207151     33613        30    439201    534140     622667     457878     622585     0.021440       1087
WC_EBBA  bucket  NY   207151     33613        45    439201    534140     666931     449396     666877     0.024598       1118
WC_EBBA  bucket  NY   207151     33613        60    439201    534140     711195     445511     710908     0.020154       1061
WC_EBBA  bucket  NY   207151     33613        75    439201    534140     755459     443170     755424     0.013016        830
WC_EBBA  bucket  NY   207151     33613        90    439201    534140     799723     439506     797168     0.012939        830
WC_EBBA  bucket  NY     7192     98734        15    372843    576177     619134     447733     601856     0.008415       1481
WC_EBBA  bucket  NY     7192     98734        30    372843    576177     662091     445474     644890     0.011473       1494
WC_EBBA  bucket  NY     7192     98734        45    372843    576177     705048     384646     696102     0.010021       1043
WC_EBBA  bucket  NY     7192     98734        60    372843    576177     748005     375399     744418     0.009430        916
WC_EBBA  bucket  NY     7192     98734        75    372843    576177     790962     373462     764994     0.008907        777
WC_EBBA  bucket  NY     7192     98734        90    372843    576177     833919     373082     823847     0.009091        771
WC_EBBA  bucket  NY    54358    121207        15    200996    247343     268107     205253     266316     0.001002        811
WC_EBBA  bucket  NY    54358    121207        30    200996    247343     288872     204308     283121     0.001550        819
WC_EBBA  bucket  NY    54358    121207        45    200996    247343     309636     203948     297031     0.001008        822
WC_EBBA  bucket  NY    54358    121207        60    200996    247343     330401     203948     297031     0.000964        816
WC_EBBA  bucket  NY    54358    121207        75    200996    247343     351166     201409     336519     0.001071        774
WC_EBBA  bucket  NY    54358    121207        90    200996    247343     371930     201409     336519     0.000856        774
WC_EBBA  bucket  NY   238356     61713        15   1106573   1274591    1367540    1117153    1367244     0.047252       1007
WC_EBBA  bucket  NY   238356     61713        30   1106573   1274591    1460489    1112970    1458897     0.060841        932
WC_EBBA  bucket  NY   238356     61713        45   1106573   1274591    1553438    1110001    1512674     0.038436        922
WC_EBBA  bucket  NY   238356     61713        60   1106573   1274591    1646388    1109381    1608983     0.037064        918
WC_EBBA  bucket  NY   238356     61713        75   1106573   1274591    1739337    1107458    1731660     0.033974        781
WC_EBBA  bucket  NY   238356     61713        90   1106573   1274591    1832286    1107458    1731660     0.034037        781
WC_EBBA  bucket  NY     7446    155615        15    679072    861711     900197     713728     899932     0.024030       1339
WC_EBBA  bucket  NY     7446    155615        30    679072    861711     938683     700553     937503     0.029825       1339
WC_EBBA  bucket  NY     7446    155615        45    679072    861711     977170     694948     974297     0.036975       1232
WC_EBBA  bucket  NY     7446    155615        60    679072    861711    1015656     685842    1014653     0.032972       1062
WC_EBBA  bucket  NY     7446    155615        75    679072    861711    1054143     681308    1049837     0.030427        960
WC_EBBA  bucket  NY     7446    155615        90    679072    861711    1092629     679567    1090464     0.028070        781
WC_EBBA  bucket  NY    43482      3638        15    816492   1012600    1082888     854173    1082443     0.048847       2412
WC_EBBA  bucket  NY    43482      3638        30    816492   1012600    1153177     828267    1152086     0.048715       2234
WC_EBBA  bucket  NY    43482      3638        45    816492   1012600    1223466     822883    1222956     0.031728        988
WC_EBBA  bucket  NY    43482      3638        60    816492   1012600    1293755     819428    1292102     0.029285        977
WC_EBBA  bucket  NY    43482      3638        75    816492   1012600    1364044     818500    1363506     0.027309        820
WC_EBBA  bucket  NY    43482      3638        90    816492   1012600    1434332     817626    1431593     0.025157        786
WC_EBBA  bucket  NY    50938    210062        15    317633    421924     451254     322881     450286     0.007905        909
WC_EBBA  bucket  NY    50938    210062        30    317633    421924     480584     320289     480074     0.009441        879
WC_EBBA  bucket  NY    50938    210062        45    317633    421924     509914     318504     508623     0.007853        879
WC_EBBA  bucket  NY    50938    210062        60    317633    421924     539245     317835     538587     0.006384        796
WC_EBBA  bucket  NY    50938    210062        75    317633    421924     568575     317679     563099     0.006233        769
WC_EBBA  bucket  NY    50938    210062        90    317633    421924     597905     317658     579831     0.006025        768
WC_EBBA  bucket  NY    14582      5999        15    631549    856856     932225     727014     929491     0.017468       1754
WC_EBBA  bucket  NY    14582      5999        30    631549    856856    1007595     704618    1003874     0.027529       2124
WC_EBBA  bucket  NY    14582      5999        45    631549    856856    1082965     674502    1082000     0.024247       1621
WC_EBBA  bucket  NY    14582      5999        60    631549    856856    1158335     665230    1158100     0.022653       1553
WC_EBBA  bucket  NY    14582      5999        75    631549    856856    1233705     659635    1182078     0.018924       1206
WC_EBBA  bucket  NY    14582      5999        90    631549    856856    1309075     638671    1304626     0.018017       1120
WC_EBBA  bucket  NY   165325    126930        15    538086    744312     810210     575617     808771     0.032880       1593
WC_EBBA  bucket  NY   165325    126930        30    538086    744312     876108     566528     875307     0.050438       2374
WC_EBBA  bucket  NY   165325    126930        45    538086    744312     942006     552369     937968     0.042295       2315
WC_EBBA  bucket  NY   165325    126930        60    538086    744312    1007905     547617     989902     0.030916       1685
WC_EBBA  bucket  NY   165325    126930        75    538086    744312    1073803     545701    1015151     0.029934       1655
WC_EBBA  bucket  NY   165325    126930        90    538086    744312    1139701     542054    1134856     0.026886        841
WC_EBBA  bucket  NY   170918     36653        15    589304    844411     889209     608187     889072     0.029617       1189
WC_EBBA  bucket  NY   170918     36653        30    589304    844411     934007     598870     933155     0.036262       1213
WC_EBBA  bucket  NY   170918     36653        45    589304    844411     978806     595555     976533     0.032531       1754
WC_EBBA  bucket  NY   170918     36653        60    589304    844411    1023604     593147    1022485     0.027590        943
WC_EBBA  bucket  NY   170918     36653        75    589304    844411    1068403     591281    1067677     0.025330        881
WC_EBBA  bucket  NY   170918     36653        90    589304    844411    1113201     589609    1111002     0.022176        790
WC_EBBA  bucket  NY   166597    150573        15    329982    504482     547098     364294     547012     0.011937       1103
WC_EBBA  bucket  NY   166597    150573        30    329982    504482     589715     341901     588617     0.016158       1059
WC_EBBA  bucket  NY   166597    150573        45    329982    504482     632331     340965     630348     0.016056        939
WC_EBBA  bucket  NY   166597    150573        60    329982    504482     674948     334441     674035     0.023324        889
WC_EBBA  bucket  NY   166597    150573        75    329982    504482     717565     331376     696998     0.011440        789
WC_EBBA  bucket  NY   166597    150573        90    329982    504482     760181     330949     759194     0.011153        783
WC_EBBA  bucket  NY   239354     47282        15    670750    741147     783444     691745     779838     0.019622        986
WC_EBBA  bucket  NY   239354     47282        30    670750    741147     825742     688101     807063     0.029244       1049
WC_EBBA  bucket  NY   239354     47282        45    670750    741147     868040     681709     866662     0.024325        992
WC_EBBA  bucket  NY   239354     47282        60    670750    741147     910338     677452     908905     0.022788        881
WC_EBBA  bucket  NY   239354     47282        75    670750    741147     952636     673877     936732     0.018259        817
WC_EBBA  bucket  NY   239354     47282        90    670750    741147     994934     673624     973083     0.018357        813
WC_EBBA  bucket  NY    45978     86722        15    566744    793965     827615     591710     824704     0.011807        992
WC_EBBA  bucket  NY    45978     86722        30    566744    793965     861265     582588     858480     0.014075       1092
WC_EBBA  bucket  NY    45978     86722        45    566744    793965     894916     576469     888005     0.016152       1081
WC_EBBA  bucket  NY    45978     86722        60    566744    793965     928566     574765     923350     0.014415       1050
WC_EBBA  bucket  NY    45978     86722        75    566744    793965     962217     572072     959141     0.012894        873
WC_EBBA  bucket  NY    45978     86722        90    566744    793965     995867     568448     982956     0.011575        794
WC_EBBA  bucket  NY    78968    185408        15   1031510   1382675    1501437    1107788    1500027     0.076249       4467
WC_EBBA  bucket  NY    78968    185408        30   1031510   1382675    1620200    1095252    1613741     0.126248      11319
WC_EBBA  bucket  NY    78968    185408        45   1031510   1382675    1738963    1076216    1738705     0.136473      16574
WC_EBBA  bucket  NY    78968    185408        60   1031510   1382675    1857726    1054384    1857419     0.095745       6990
WC_EBBA  bucket  NY    78968    185408        75   1031510   1382675    1976489    1039224    1974741     0.063536       2874
WC_EBBA  bucket  NY    78968    185408        90   1031510   1382675    2095252    1033383    2094775     0.047881        907
WC_EBBA  bucket  NY     9010    121390        15    562846    753614     823823     582864     823403     0.023666        993
WC_EBBA  bucket  NY     9010    121390        30    562846    753614     894033     580867     889305     0.036352       1082
WC_EBBA  bucket  NY     9010    121390        45    562846    753614     964243     572399     962310     0.026873       1082
WC_EBBA  bucket  NY     9010    121390        60    562846    753614    1034453     569487    1031768     0.023077        880
WC_EBBA  bucket  NY     9010    121390        75    562846    753614    1104663     565312    1102778     0.019468        814
WC_EBBA  bucket  NY     9010    121390        90    562846    753614    1174873     563874    1155840     0.018998        784
WC_EBBA  bucket  NY    60515    259474        15    944162   1165246    1258134     989197    1257620     0.056767       1661
WC_EBBA  bucket  NY    60515    259474        30    944162   1165246    1351022     967822    1350846     0.078098       2300
WC_EBBA  bucket  NY    60515    259474        45    944162   1165246    1443910     950261    1442922     0.067624       1212
WC_EBBA  bucket  NY    60515    259474        60    944162   1165246    1536798     947695    1487250     0.049129        964
WC_EBBA  bucket  NY    60515    259474        75    944162   1165246    1629686     946705    1565514     0.045723        807
WC_EBBA  bucket  NY    60515    259474        90    944162   1165246    1722574     945152    1706236     0.045686        783
WC_EBBA  bucket  NY   233340    156943        15    692036    795142     865366     753890     863262     0.033210       1678
WC_EBBA  bucket  NY   233340    156943        30    692036    795142     935591     717409     934758     0.044207       2244
WC_EBBA  bucket  NY   233340    156943        45    692036    795142    1005816     701767    1002116     0.037715       1228
WC_EBBA  bucket  NY   233340    156943        60    692036    795142    1076041     695896    1075186     0.032860        972
WC_EBBA  bucket  NY   233340    156943        75    692036    795142    1146265     693829    1143881     0.021729        837
WC_EBBA  bucket  NY   233340    156943        90    692036    795142    1216490     692740    1209121     0.021342        794
WC_EBBA  bucket  NY    50785    181592        15    367339    446303     492003     374505     490921     0.008717        855
WC_EBBA  bucket  NY    50785    181592        30    367339    446303     537704     372706     535244     0.011229        856
WC_EBBA  bucket  NY    50785    181592        45    367339    446303     583404     372683     548383     0.007332        851
WC_EBBA  bucket  NY    50785    181592        60    367339    446303     629105     370300     627350     0.006673        851
WC_EBBA  bucket  NY    50785    181592        75    367339    446303     674806     369827     655312     0.007128        807
WC_EBBA  bucket  NY    50785    181592        90    367339    446303     720506     367835     720339     0.005903        778
WC_EBBA  bucket  NY    91446    257763        15   1480769   1851331    1965367    1535813    1964919     0.092865       4020
WC_EBBA  bucket  NY    91446    257763        30   1480769   1851331    2079404    1513575    2078401     0.131326       5440
WC_EBBA  bucket  NY    91446    257763        45   1480769   1851331    2193441    1495755    2188359     0.105103       3628
WC_EBBA  bucket  NY    91446    257763        60   1480769   1851331    2307478    1487387    2306487     0.090851       1775
WC_EBBA  bucket  NY    91446    257763        75   1480769   1851331    2421514    1483312    2392590     0.062351        807
WC_EBBA  bucket  NY    91446    257763        90   1480769   1851331    2535551    1482692    2488899     0.057811        798
WC_EBBA  bucket  NY    17306     51634        15    186120    285004     302110     194987     301938     0.002034        892
WC_EBBA  bucket  NY    17306     51634        30    186120    285004     319216     191752     315930     0.002836        886
WC_EBBA  bucket  NY    17306     51634        45    186120    285004     336323     189640     327679     0.003030        869
WC_EBBA  bucket  NY    17306     51634        60    186120    285004     353429     187816     345154     0.002389        794
WC_EBBA  bucket  NY    17306     51634        75    186120    285004     370536     186740     364770     0.002276        777
WC_EBBA  bucket  NY    17306     51634        90    186120    285004     387642     186740     364770     0.002387        777
WC_EBBA  bucket  NY   240027    187169        15    296891    342666     365230     305052     363493     0.001988        846
WC_EBBA  bucket  NY   240027    187169        30    296891    342666     387794     301404     387668     0.003175        816
WC_EBBA  bucket  NY   240027    187169        45    296891    342666     410358     300018     406692     0.001836        817
WC_EBBA  bucket  NY   240027    187169        60    296891    342666     432922     300018     406692     0.001792        817
WC_EBBA  bucket  NY   240027    187169        75    296891    342666     455486     299765     443043     0.001620        813
WC_EBBA  bucket  NY   240027    187169        90    296891    342666     478050     299702     476730     0.001736        813
WC_EBBA  bucket  NY    87928      5867        15   1222711   1434847    1562881    1268899    1562174     0.076161       2382
WC_EBBA  bucket  NY    87928      5867        30   1222711   1434847    1690915    1245919    1686923     0.098913       3254
WC_EBBA  bucket  NY    87928      5867        45   1222711   1434847    1818949    1238866    1797128     0.088536       4400
WC_EBBA  bucket  NY    87928      5867        60   1222711   1434847    1946983    1228544    1928856     0.072796       1946
WC_EBBA  bucket  NY    87928      5867        75   1222711   1434847    2075017    1224734    2066609     0.056482        807
WC_EBBA  bucket  NY    87928      5867        90   1222711   1434847    2203051    1222811    2189286     0.052091        769
WC_EBBA  bucket  NY    65851     96122        15    579489    912128     975481     635229     971728     0.014686       1239
WC_EBBA  bucket  NY    65851     96122        30    579489    912128    1038835     625957    1037965     0.021124       1334
WC_EBBA  bucket  NY    65851     96122        45    579489    912128    1102189     613646    1102093     0.017470       1445
WC_EBBA  bucket  NY    65851     96122        60    579489    912128    1165543     608109    1156240     0.016190       1215
WC_EBBA  bucket  NY    65851     96122        75    579489    912128    1228897     592513    1228490     0.016801       1215
WC_EBBA  bucket  NY    65851     96122        90    579489    912128    1292251     580486    1289575     0.012536        819
WC_EBBA  bucket  NY     4131    190405        15    463505    544700     604668     484220     604426     0.013102       1238
WC_EBBA  bucket  NY     4131    190405        30    463505    544700     664636     477778     660539     0.022821       1989
WC_EBBA  bucket  NY     4131    190405        45    463505    544700     724605     471535     724050     0.014131       1188
WC_EBBA  bucket  NY     4131    190405        60    463505    544700     784573     468487     784187     0.012786        996
WC_EBBA  bucket  NY     4131    190405        75    463505    544700     844541     466463     843610     0.008895        820
WC_EBBA  bucket  NY     4131    190405        90    463505    544700     904510     464697     853990     0.007870        786
WC_EBBA  bucket  NY   230143    129092        15    613334    632228     688460     623988     681076     0.012388          0
WC_EBBA  bucket  NY   230143    129092        30    613334    632228     744693     623988     681076     0.018912          0
WC_EBBA  bucket  NY   230143    129092        45    613334    632228     800926     623988     681076     0.013880        934
WC_EBBA  bucket  NY   230143    129092        60    613334    632228     857159     622293     856738     0.011834        908
WC_EBBA  bucket  NY   230143    129092        75    613334    632228     913391     619899     898374     0.009734        870
WC_EBBA  bucket  NY   230143    129092        90    613334    632228     969624     615728     965477     0.009789        805
WC_EBBA  bucket  NY   155083    173239        15    271090    450269     483833     290519     479010     0.004306       1186
WC_EBBA  bucket  NY   155083    173239        30    271090    450269     517397     280779     516796     0.005391       1029
WC_EBBA  bucket  NY   155083    173239        45    271090    450269     550961     275790     546862     0.004510        847
WC_EBBA  bucket  NY   155083    173239        60    271090    450269     584525     274372     561232     0.004385        819
WC_EBBA  bucket  NY   155083    173239        75    271090    450269     618089     273613     613620     0.004074        807
WC_EBBA  bucket  NY   155083    173239        90    271090    450269     651653     273613     613620     0.004469        807
WC_EBBA  bucket  NY    90895    100894        15    468742    766767     771325     469015     770757     0.006424          0
WC_EBBA  bucket  NY    90895    100894        30    468742    766767     775883     469015     770757     0.006701          0
WC_EBBA  bucket  NY    90895    100894        45    468742    766767     780442     469015     770757     0.009569        772
WC_EBBA  bucket  NY    90895    100894        60    468742    766767     785000     469015     770757     0.009993        772
WC_EBBA  bucket  NY    90895    100894        75    468742    766767     789558     469015     770757     0.009361        772
WC_EBBA  bucket  NY    90895    100894        90    468742    766767     794117     469015     770757     0.009202        772
WC_EBBA  bucket  NY   251254    259976        15    244253    338704     368611     256106     363679     0.002465          0
WC_EBBA  bucket  NY   251254    259976        30    244253    338704     398518     247694     394691     0.003321        824
WC_EBBA  bucket  NY   251254    259976        45    244253    338704     428425     247256     427504     0.002345        815
WC_EBBA  bucket  NY   251254    259976        60    244253    338704     458333     246737     437933     0.002252        806
WC_EBBA  bucket  NY   251254    259976        75    244253    338704     488240     246737     437933     0.002412        806
WC_EBBA  bucket  NY   251254    259976        90    244253    338704     518147     245180     503149     0.002197        782
WC_EBBA  bucket  NY    73933    162158        15    730629   1139345    1196807     802774    1196322     0.031484       1998
WC_EBBA  bucket  NY    73933    162158        30    730629   1139345    1254269     773283    1253791     0.044785       1798
WC_EBBA  bucket  NY    73933    162158        45    730629   1139345    1311731     749938    1309857     0.038038       1564
WC_EBBA  bucket  NY    73933    162158        60    730629   1139345    1369193     738423    1367646     0.034408       1375
WC_EBBA  bucket  NY    73933    162158        75    730629   1139345    1426655     732542    1424106     0.029493       1117
WC_EBBA  bucket  NY    73933    162158        90    730629   1139345    1484117     731394    1479874     0.025944        795
WC_EBBA  bucket  NY   149283     11562        15    443659    678181     721594     514159     720252     0.015443       1381
WC_EBBA  bucket  NY   149283     11562        30    443659    678181     765008     476471     764959     0.021883       1298
WC_EBBA  bucket  NY   149283     11562        45    443659    678181     808421     458194     807545     0.020030       1054
WC_EBBA  bucket  NY   149283     11562        60    443659    678181     851835     452791     851610     0.019929        942
WC_EBBA  bucket  NY   149283     11562        75    443659    678181     895249     450364     891945     0.020427        904
WC_EBBA  bucket  NY   149283     11562        90    443659    678181     938662     445921     938204     0.015740        823
WC_EBBA  bucket  NY   102600     42208        15    278942    454694     469549     327699     469162     0.003560       1151
WC_EBBA  bucket  NY   102600     42208        30    278942    454694     484404     327411     477302     0.004059       1200
WC_EBBA  bucket  NY   102600     42208        45    278942    454694     499259     323548     495222     0.005328       1465
WC_EBBA  bucket  NY   102600     42208        60    278942    454694     514114     295240     511343     0.004659       1024
WC_EBBA  bucket  NY   102600     42208        75    278942    454694     528969     285433     528122     0.004751        873
WC_EBBA  bucket  NY   102600     42208        90    278942    454694     543824     282638     543078     0.004313        825
WC_EBBA  bucket  NY   146657    231496        15    600561    817628     852843     695858     851944     0.023496       1582
WC_EBBA  bucket  NY   146657    231496        30    600561    817628     888059     675983     888059     0.029008       1833
WC_EBBA  bucket  NY   146657    231496        45    600561    817628     923275     619726     921137     0.036531       1832
WC_EBBA  bucket  NY   146657    231496        60    600561    817628     958491     608223     958298     0.036359       1779
WC_EBBA  bucket  NY   146657    231496        75    600561    817628     993707     604724     993229     0.036150       1090
WC_EBBA  bucket  NY   146657    231496        90    600561    817628    1028922     602626    1026436     0.026441        811
WC_EBBA  bucket  NY    21679    250728        15    318884    486019     494989     329415     494592     0.007889        906
WC_EBBA  bucket  NY    21679    250728        30    318884    486019     503960     322230     501387     0.008031        813
WC_EBBA  bucket  NY    21679    250728        45    318884    486019     512931     322230     501387     0.009839        820
WC_EBBA  bucket  NY    21679    250728        60    318884    486019     521902     319933     521526     0.009711        793
WC_EBBA  bucket  NY    21679    250728        75    318884    486019     530873     319059     522349     0.010408        770
WC_EBBA  bucket  NY    21679    250728        90    318884    486019     539844     319059     522349     0.009431        770
WC_EBBA  bucket  NY   188270    172012        15    442551    686958     719728     462344     719491     0.010592        985
WC_EBBA  bucket  NY   188270    172012        30    442551    686958     752499     455713     752020     0.015522       1041
WC_EBBA  bucket  NY   188270    172012        45    442551    686958     785270     448648     783977     0.013514        962
WC_EBBA  bucket  NY   188270    172012        60    442551    686958     818041     446703     816058     0.013052        952
WC_EBBA  bucket  NY   188270    172012        75    442551    686958     850812     444911     850470     0.010225        807
WC_EBBA  bucket  NY   188270    172012        90    442551    686958     883582     443973     874593     0.009638        790
WC_EBBA  bucket  NY   133803     56687        15    194655    303441     321919     199567     320657     0.002727        813
WC_EBBA  bucket  NY   133803     56687        30    194655    303441     340397     198854     338355     0.003060        802
WC_EBBA  bucket  NY   133803     56687        45    194655    303441     358875     198693     358318     0.002530        831
WC_EBBA  bucket  NY   133803     56687        60    194655    303441     377353     196345     376423     0.002131        794
WC_EBBA  bucket  NY   133803     56687        75    194655    303441     395832     195730     382989     0.002625        784
WC_EBBA  bucket  NY   133803     56687        90    194655    303441     414310     194917     410628     0.002179        772
WC_EBBA  bucket  NY   259150    202115        15    628302    697380     741207     638034     733589     0.010494        978
WC_EBBA  bucket  NY   259150    202115        30    628302    697380     785035     632077     775463     0.014928        878
WC_EBBA  bucket  NY   259150    202115        45    628302    697380     828863     629470     814514     0.008771        786
WC_EBBA  bucket  NY   259150    202115        60    628302    697380     872691     629178     856861     0.009033        781
WC_EBBA  bucket  NY   259150    202115        75    628302    697380     916519     629178     856861     0.008622        781
WC_EBBA  bucket  NY   259150    202115        90    628302    697380     960347     629178     856861     0.008674        781
WC_EBBA  bucket  NY    34428    200324        15    516992    737596     748283     557521     747184     0.017899       1151
WC_EBBA  bucket  NY    34428    200324        30    516992    737596     758971     529733     758274     0.020218        969
WC_EBBA  bucket  NY    34428    200324        45    516992    737596     769659     519815     767289     0.019496        846
WC_EBBA  bucket  NY    34428    200324        60    516992    737596     780347     518304     773927     0.019215        820
WC_EBBA  bucket  NY    34428    200324        75    516992    737596     791035     517513     789206     0.019018        776
WC_EBBA  bucket  NY    34428    200324        90    516992    737596     801723     517513     789206     0.018879        776
WC_EBBA  bucket  NY   157011    140216        15    371905    521692     567017     461191     566646     0.014506       1633
WC_EBBA  bucket  NY   157011    140216        30    371905    521692     612342     394068     604529     0.018830       1025
WC_EBBA  bucket  NY   157011    140216        45    371905    521692     657667     387476     656950     0.021134       1124
WC_EBBA  bucket  NY   157011    140216        60    371905    521692     702992     385410     687177     0.016807        979
WC_EBBA  bucket  NY   157011    140216        75    371905    521692     748318     379548     738301     0.015423        973
WC_EBBA  bucket  NY   157011    140216        90    371905    521692     793643     374707     793128     0.012299        811
WC_EBBA  bucket  NY   177463     31267        15    769861   1061715    1100040     792333    1099841     0.027591       1052
WC_EBBA  bucket  NY   177463     31267        30    769861   1061715    1138365     784554    1130497     0.035786       1335
WC_EBBA  bucket  NY   177463     31267        45    769861   1061715    1176691     778646    1170430     0.036486        986
WC_EBBA  bucket  NY   177463     31267        60    769861   1061715    1215016     771965    1198283     0.030353        825
WC_EBBA  bucket  NY   177463     31267        75    769861   1061715    1253342     771233    1242146     0.030090        789
WC_EBBA  bucket  NY   177463     31267        90    769861   1061715    1291667     770542    1290765     0.030317        778
WC_EBBA  bucket  NY   144969     52616        15    214057    427751     436973     243182     436897     0.005571       1006
WC_EBBA  bucket  NY   144969     52616        30    214057    427751     446195     241361     444549     0.006927       1144
WC_EBBA  bucket  NY   144969     52616        45    214057    427751     455418     223893     455107     0.008060       1026
WC_EBBA  bucket  NY   144969     52616        60    214057    427751     464640     219931     463008     0.008144        869
WC_EBBA  bucket  NY   144969     52616        75    214057    427751     473863     217888     473850     0.007326        849
WC_EBBA  bucket  NY   144969     52616        90    214057    427751     483085     214269     483032     0.006520        780
WC_EBBA  bucket  NY   250377     41643        15    429623    504437     512809     437424     511232     0.007559        857
WC_EBBA  bucket  NY   250377     41643        30    429623    504437     521182     433822     519903     0.007777          0
WC_EBBA  bucket  NY   250377     41643        45    429623    504437     529555     433822     519903     0.007826        833
WC_EBBA  bucket  NY   250377     41643        60    429623    504437     537928     433822     519903     0.007829        833
WC_EBBA  bucket  NY   250377     41643        75    429623    504437     546301     433822     519903     0.008461        833
